title,artist,top genre,year,bpm,energy,danceability ,dB,liveness,valence,duration,acousticness,speechiness ,popularity,country
Location (feat. Burna Boy),Dave,uk hip hop,2019.0,110.0,50.0,81.0,-6.0,10.0,55.0,241.0,27.0,30.0,79.0,US
Money In The Grave (Drake ft. Rick Ross),Drake,canadian hip hop,2019.0,101.0,50.0,83.0,-4.0,12.0,10.0,205.0,10.0,5.0,79.0,CA
Old Town Road - Remix,Lil Nas X,lgbtq+ hip hop,2019.0,136.0,62.0,88.0,-6.0,11.0,64.0,157.0,5.0,10.0,79.0,US
Pop Out (feat. Lil Tjay),Polo G,chicago rap,2019.0,168.0,64.0,77.0,-7.0,7.0,26.0,167.0,15.0,47.0,79.0,DE
Say So,Doja Cat,dance pop,2019.0,111.0,67.0,79.0,-5.0,9.0,78.0,238.0,26.0,16.0,79.0,US
To the Bone,Pamungkas,indonesian pop,2019.0,140.0,73.0,67.0,-7.0,10.0,94.0,345.0,51.0,3.0,79.0,ID
break up with your girlfriend i'm bored,Ariana Grande,pop,2019.0,170.0,55.0,73.0,-5.0,11.0,34.0,190.0,4.0,9.0,78.0,US
Breaking Me,Topic,german dance,2019.0,122.0,72.0,79.0,-6.0,13.0,66.0,167.0,22.0,22.0,78.0,DE
Callaita,Bad Bunny,reggaeton,2019.0,176.0,62.0,61.0,-5.0,24.0,24.0,251.0,60.0,31.0,78.0,PR
Cheating on You,Charlie Puth,pop,2019.0,123.0,54.0,75.0,-7.0,10.0,60.0,197.0,1.0,3.0,78.0,US
I Don't Care (with Justin Bieber),Ed Sheeran,pop,2019.0,102.0,68.0,80.0,-5.0,9.0,84.0,220.0,9.0,4.0,78.0,GB
Piece Of Your Heart,MEDUZA,pop dance,2019.0,124.0,74.0,68.0,-7.0,7.0,63.0,153.0,4.0,3.0,78.0,SE
ROXANNE,Arizona Zervas,pop rap,2019.0,117.0,60.0,62.0,-6.0,46.0,46.0,164.0,5.0,15.0,78.0,US
Tusa,KAROL G,reggaeton,2019.0,101.0,72.0,80.0,-3.0,6.0,57.0,201.0,30.0,30.0,78.0,DE
Don't Call Me Up,Mabel,pop,2019.0,99.0,88.0,67.0,-3.0,8.0,23.0,178.0,30.0,15.0,77.0,UNKNOWN
Higher Love,Kygo,edm,2019.0,104.0,68.0,69.0,-7.0,10.0,40.0,228.0,2.0,3.0,77.0,NO
Blinding Lights,The Weeknd,canadian contemporary r&b,2020.0,171.0,73.0,51.0,-6.0,9.0,33.0,200.0,0.0,6.0,92.0,CA
Heat Waves,Glass Animals,gauze pop,2020.0,81.0,53.0,76.0,-7.0,9.0,53.0,239.0,44.0,9.0,90.0,GB
Save Your Tears,The Weeknd,canadian contemporary r&b,2020.0,118.0,83.0,68.0,-5.0,54.0,64.0,216.0,2.0,3.0,89.0,CA
Heather,Conan Gray,bedroom pop,2020.0,102.0,43.0,36.0,-7.0,32.0,27.0,198.0,58.0,3.0,88.0,US
MIDDLE OF THE NIGHT,Elley Duhé,alt z,2020.0,186.0,61.0,41.0,-8.0,12.0,9.0,184.0,2.0,5.0,87.0,US
telepatía,Kali Uchis,colombian pop,2020.0,84.0,52.0,65.0,-9.0,20.0,55.0,160.0,11.0,5.0,86.0,US
Levitating (feat. DaBaby),Dua Lipa,dance pop,2020.0,103.0,83.0,70.0,-4.0,7.0,92.0,203.0,1.0,6.0,85.0,GB
Godzilla (feat. Juice WRLD),Eminem,detroit hip hop,2020.0,166.0,75.0,81.0,-5.0,29.0,83.0,211.0,14.0,34.0,84.0,US
Levitating,Dua Lipa,dance pop,2020.0,103.0,88.0,70.0,-2.0,21.0,91.0,204.0,6.0,8.0,84.0,GB
positions,Ariana Grande,pop,2020.0,144.0,80.0,74.0,-5.0,9.0,68.0,172.0,47.0,9.0,84.0,US
death bed (coffee for your head),Powfu,sad lo-fi,2020.0,144.0,43.0,73.0,-9.0,70.0,35.0,173.0,73.0,14.0,83.0,CA
Don't Start Now,Dua Lipa,dance pop,2020.0,124.0,79.0,79.0,-5.0,10.0,68.0,183.0,1.0,8.0,83.0,GB
Dynamite,BTS,k-pop,2020.0,114.0,77.0,75.0,-4.0,9.0,74.0,199.0,1.0,10.0,83.0,KR
Heartbreak Anniversary,Giveon,r&b,2020.0,89.0,47.0,45.0,-9.0,30.0,54.0,198.0,52.0,8.0,83.0,US
Lose You To Love Me,Selena Gomez,pop,2020.0,103.0,34.0,49.0,-9.0,21.0,10.0,206.0,56.0,4.0,83.0,US
Kings & Queens,Ava Max,pop,2020.0,130.0,69.0,64.0,-4.0,12.0,46.0,162.0,1.0,4.0,82.0,US
LA NOCHE DE ANOCHE,Bad Bunny,reggaeton,2020.0,82.0,62.0,86.0,-5.0,9.0,39.0,203.0,3.0,29.0,82.0,PR
Stuck with U (with Justin Bieber),Ariana Grande,pop,2020.0,179.0,45.0,60.0,-7.0,38.0,54.0,228.0,22.0,4.0,82.0,US
Good Days,SZA,pop,2020.0,121.0,66.0,44.0,-8.0,69.0,41.0,279.0,50.0,6.0,81.0,US
Prisoner (feat. Dua Lipa),Miley Cyrus,pop,2020.0,128.0,67.0,78.0,-4.0,8.0,60.0,169.0,1.0,5.0,81.0,US
The Business,Tiësto,big room,2020.0,120.0,62.0,80.0,-7.0,11.0,24.0,164.0,41.0,23.0,81.0,NL
WAP (feat. Megan Thee Stallion),Cardi B,pop,2020.0,133.0,45.0,94.0,-8.0,8.0,36.0,188.0,2.0,38.0,81.0,US
willow,Taylor Swift,pop,2020.0,81.0,57.0,39.0,-9.0,14.0,53.0,215.0,83.0,17.0,81.0,US
34+35,Ariana Grande,pop,2020.0,110.0,59.0,83.0,-6.0,25.0,49.0,174.0,24.0,9.0,80.0,US
DÁKITI,Bad Bunny,reggaeton,2020.0,110.0,57.0,73.0,-10.0,11.0,14.0,205.0,40.0,5.0,80.0,PR
Head & Heart (feat. MNEK),Joel Corry,dance pop,2020.0,123.0,87.0,73.0,-3.0,5.0,91.0,166.0,17.0,7.0,80.0,UNKNOWN
Bertaut,Nadin Amizah,indonesian pop,2020.0,119.0,13.0,47.0,-13.0,11.0,12.0,316.0,93.0,4.0,79.0,ID
Break My Heart,Dua Lipa,dance pop,2020.0,113.0,73.0,73.0,-3.0,35.0,47.0,222.0,17.0,9.0,79.0,GB
Falling,Trevor Daniel,melodic rap,2020.0,127.0,43.0,79.0,-9.0,9.0,24.0,159.0,12.0,4.0,79.0,AR
Hawái,Maluma,latin pop,2020.0,180.0,73.0,78.0,-3.0,6.0,56.0,199.0,19.0,39.0,79.0,CO
Meet Me At Our Spot,THE ANXIETY,modern alternative pop,2020.0,95.0,47.0,77.0,-8.0,9.0,40.0,163.0,2.0,3.0,79.0,UNKNOWN
Midnight Sky,Miley Cyrus,pop,2020.0,110.0,81.0,70.0,-6.0,25.0,23.0,223.0,0.0,3.0,79.0,US
ROCKSTAR (feat. Roddy Ricch),DaBaby,hip hop,2020.0,90.0,69.0,75.0,-8.0,10.0,50.0,182.0,25.0,16.0,79.0,US
Safaera,Bad Bunny,reggaeton,2020.0,96.0,83.0,61.0,-4.0,11.0,69.0,295.0,1.0,38.0,79.0,PR
Lantas,Juicy Luicy,indonesian pop,2020.0,86.0,31.0,59.0,-8.0,35.0,55.0,234.0,79.0,3.0,78.0,ID
Life Goes On,BTS,k-pop,2020.0,81.0,72.0,57.0,-6.0,37.0,45.0,207.0,1.0,4.0,78.0,KR
Physical,Dua Lipa,dance pop,2020.0,147.0,84.0,65.0,-4.0,10.0,75.0,194.0,1.0,5.0,78.0,GB
Intentions (feat. Quavo),Justin Bieber,canadian pop,2020.0,148.0,55.0,81.0,-7.0,10.0,87.0,213.0,30.0,6.0,77.0,CA
Savage Love (Laxed - Siren Beat),Jawsh 685,nz pop,2020.0,150.0,48.0,77.0,-9.0,27.0,76.0,171.0,23.0,8.0,77.0,NZ
Take You Dancing,Jason Derulo,dance pop,2020.0,113.0,71.0,79.0,-4.0,9.0,75.0,190.0,3.0,4.0,77.0,US
THE SCOTTS,THE SCOTTS,viral rap,2020.0,130.0,54.0,72.0,-8.0,16.0,28.0,166.0,23.0,5.0,77.0,SE
Blueberry Faygo,Lil Mosey,melodic rap,2020.0,99.0,55.0,77.0,-8.0,13.0,35.0,163.0,21.0,4.0,76.0,US
i'm so tired...,Lauv,pop,2020.0,101.0,74.0,55.0,-8.0,20.0,50.0,163.0,17.0,24.0,76.0,US
Levitating (feat. DaBaby),Dua Lipa,dance pop,2020.0,103.0,83.0,70.0,-4.0,7.0,92.0,203.0,1.0,6.0,76.0,GB
pov,Ariana Grande,pop,2020.0,132.0,53.0,49.0,-6.0,10.0,17.0,202.0,36.0,6.0,76.0,US
Rain On Me (with Ariana Grande),Lady Gaga,art pop,2020.0,123.0,86.0,67.0,-4.0,32.0,65.0,182.0,2.0,4.0,76.0,US
Bandido,Myke Towers,reggaeton,2020.0,168.0,62.0,71.0,-5.0,10.0,68.0,233.0,12.0,9.0,75.0,PR
BICHOTA,KAROL G,reggaeton,2020.0,164.0,67.0,86.0,-4.0,10.0,84.0,179.0,21.0,15.0,75.0,DE
Blue Jeans,GANGGA,indonesian lo-fi pop,2020.0,114.0,30.0,64.0,-11.0,18.0,29.0,211.0,94.0,3.0,75.0,ID
GIRL LIKE ME,Black Eyed Peas,dance pop,2020.0,124.0,49.0,97.0,-9.0,7.0,31.0,223.0,2.0,19.0,75.0,US
Ghost,Justin Bieber,canadian pop,2021.0,154.0,74.0,60.0,-6.0,42.0,44.0,153.0,19.0,5.0,88.0,CA
Shivers,Ed Sheeran,pop,2021.0,141.0,86.0,79.0,-3.0,4.0,82.0,208.0,28.0,9.0,88.0,GB
Bad Habits,Ed Sheeran,pop,2021.0,126.0,89.0,81.0,-4.0,37.0,54.0,231.0,5.0,3.0,87.0,GB
Happier Than Ever,Billie Eilish,art pop,2021.0,81.0,23.0,33.0,-9.0,13.0,30.0,299.0,77.0,3.0,87.0,US
STAY (with Justin Bieber),The Kid LAROI,australian hip hop,2021.0,170.0,76.0,59.0,-5.0,10.0,48.0,142.0,4.0,5.0,87.0,AU
traitor,Olivia Rodrigo,pop,2021.0,101.0,34.0,38.0,-8.0,12.0,8.0,229.0,69.0,3.0,87.0,US
Where Are You Now,Lost Frequencies,belgian edm,2021.0,121.0,64.0,67.0,-8.0,17.0,26.0,148.0,52.0,10.0,87.0,BE
Woman,Doja Cat,dance pop,2021.0,108.0,76.0,82.0,-4.0,12.0,88.0,173.0,9.0,9.0,87.0,US
Cold Heart - PNAU Remix,Elton John,glam rock,2021.0,116.0,80.0,80.0,-6.0,10.0,94.0,203.0,3.0,3.0,86.0,GB
deja vu,Olivia Rodrigo,pop,2021.0,181.0,61.0,44.0,-7.0,37.0,18.0,216.0,58.0,11.0,86.0,US
drivers license,Olivia Rodrigo,pop,2021.0,144.0,43.0,56.0,-9.0,11.0,14.0,242.0,77.0,6.0,86.0,US
Fair Trade (with Travis Scott),Drake,canadian hip hop,2021.0,168.0,47.0,67.0,-9.0,22.0,29.0,291.0,5.0,26.0,86.0,CA
good 4 u,Olivia Rodrigo,pop,2021.0,167.0,66.0,56.0,-5.0,8.0,69.0,178.0,34.0,15.0,86.0,US
STAY (with Justin Bieber),The Kid LAROI,australian hip hop,2021.0,170.0,76.0,59.0,-5.0,10.0,48.0,142.0,4.0,5.0,86.0,AU
Until I Found You,Stephen Sanchez,gen z singer-songwriter,2021.0,101.0,51.0,54.0,-6.0,17.0,23.0,178.0,73.0,3.0,86.0,JM
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,pop,2021.0,93.0,52.0,63.0,-9.0,9.0,21.0,613.0,27.0,3.0,85.0,US
happier,Olivia Rodrigo,pop,2021.0,169.0,44.0,40.0,-10.0,8.0,34.0,176.0,77.0,13.0,85.0,US
Yonaguni,Bad Bunny,reggaeton,2021.0,180.0,65.0,64.0,-5.0,14.0,44.0,207.0,28.0,12.0,85.0,PR
abcdefu,GAYLE,modern alternative pop,2021.0,122.0,54.0,70.0,-6.0,37.0,42.0,169.0,30.0,5.0,84.0,US
Easy On Me,Adele,british soul,2021.0,142.0,37.0,60.0,-8.0,13.0,13.0,225.0,58.0,3.0,84.0,GB
I WANNA BE YOUR SLAVE,Måneskin,indie rock italiano,2021.0,133.0,61.0,75.0,-4.0,18.0,96.0,173.0,0.0,4.0,84.0,IT
Leave Before You Love Me (with Jonas Brothers),Marshmello,brostep,2021.0,120.0,74.0,72.0,-5.0,12.0,64.0,155.0,0.0,4.0,84.0,US
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,canadian pop,2021.0,90.0,70.0,68.0,-6.0,42.0,46.0,198.0,32.0,12.0,84.0,CA
Pepas,Farruko,reggaeton,2021.0,130.0,77.0,76.0,-4.0,13.0,44.0,287.0,1.0,3.0,84.0,PR
THATS WHAT I WANT,Lil Nas X,lgbtq+ hip hop,2021.0,88.0,85.0,74.0,-5.0,5.0,55.0,144.0,1.0,22.0,84.0,US
The Motto,Tiësto,big room,2021.0,118.0,76.0,75.0,-5.0,9.0,46.0,165.0,3.0,4.0,84.0,NL
Desesperados,Rauw Alejandro,puerto rican pop,2021.0,90.0,69.0,87.0,-3.0,9.0,51.0,225.0,36.0,8.0,83.0,PR
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,modern rock,2021.0,77.0,78.0,73.0,-4.0,43.0,56.0,173.0,24.0,27.0,83.0,US
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,lgbtq+ hip hop,2021.0,150.0,70.0,74.0,-7.0,5.0,89.0,212.0,2.0,6.0,83.0,US
Leave The Door Open,Bruno Mars,dance pop,2021.0,148.0,62.0,59.0,-8.0,9.0,72.0,242.0,18.0,3.0,83.0,US
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,pop reggaeton,2021.0,170.0,70.0,64.0,-6.0,9.0,14.0,207.0,9.0,8.0,83.0,PR
Mood (feat. iann dior),24kGoldn,cali rap,2021.0,91.0,72.0,70.0,-4.0,32.0,73.0,141.0,17.0,4.0,83.0,US
Moth To A Flame (with The Weeknd),Swedish House Mafia,edm,2021.0,120.0,66.0,55.0,-7.0,11.0,11.0,234.0,0.0,4.0,83.0,SE
My Universe,Coldplay,permanent wave,2021.0,105.0,70.0,59.0,-6.0,20.0,44.0,228.0,1.0,4.0,83.0,GB
My Universe,Coldplay,permanent wave,2021.0,105.0,71.0,57.0,-6.0,33.0,47.0,226.0,1.0,4.0,83.0,UNKNOWN
Save Your Tears (with Ariana Grande) (Remix),The Weeknd,canadian contemporary r&b,2021.0,118.0,83.0,65.0,-5.0,9.0,59.0,191.0,2.0,3.0,83.0,CA
You Right,Doja Cat,dance pop,2021.0,129.0,62.0,83.0,-6.0,8.0,44.0,186.0,2.0,6.0,83.0,US
Kiss Me More (feat. SZA),Doja Cat,dance pop,2021.0,111.0,71.0,76.0,-3.0,12.0,78.0,209.0,26.0,3.0,82.0,US
Love Story (Taylor’s Version),Taylor Swift,pop,2021.0,119.0,79.0,63.0,-4.0,10.0,42.0,236.0,14.0,3.0,82.0,US
RAPSTAR,Polo G,chicago rap,2021.0,81.0,54.0,79.0,-7.0,13.0,44.0,166.0,41.0,24.0,82.0,DE
Reckless,Madison Beer,pop,2021.0,180.0,43.0,39.0,-7.0,14.0,26.0,203.0,81.0,4.0,82.0,US
Sunshine,OneRepublic,piano rock,2021.0,140.0,88.0,70.0,-5.0,28.0,77.0,164.0,14.0,3.0,82.0,US
What You Know Bout Love,Pop Smoke,brooklyn drill,2021.0,84.0,55.0,71.0,-8.0,13.0,54.0,160.0,65.0,35.0,82.0,US
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,pop,2021.0,99.0,68.0,71.0,-5.0,15.0,72.0,227.0,4.0,3.0,81.0,US
Calling My Phone,Lil Tjay,brooklyn drill,2021.0,105.0,39.0,91.0,-8.0,14.0,20.0,205.0,45.0,5.0,81.0,US
MONEY,LISA,k-pop,2021.0,140.0,55.0,83.0,-10.0,15.0,40.0,168.0,16.0,22.0,81.0,JP
Todo De Ti,Rauw Alejandro,puerto rican pop,2021.0,128.0,72.0,78.0,-4.0,9.0,34.0,200.0,31.0,5.0,81.0,PR
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,lgbtq+ hip hop,2021.0,150.0,69.0,74.0,-7.0,5.0,89.0,212.0,2.0,7.0,80.0,US
Kiss Me More (feat. SZA),Doja Cat,dance pop,2021.0,111.0,70.0,76.0,-4.0,12.0,74.0,209.0,24.0,3.0,80.0,US
Love Story (Taylor’s Version),Taylor Swift,pop,2021.0,119.0,79.0,63.0,-4.0,8.0,42.0,236.0,13.0,3.0,80.0,US
Creepin' (with The Weeknd & 21 Savage),Metro Boomin,rap,2022.0,98.0,62.0,72.0,-6.0,8.0,17.0,222.0,42.0,5.0,96.0,US
Calm Down (with Selena Gomez),Rema,afrobeats,2022.0,107.0,81.0,80.0,-5.0,11.0,80.0,239.0,38.0,4.0,95.0,NG
Anti-Hero,Taylor Swift,pop,2022.0,97.0,64.0,64.0,-7.0,14.0,53.0,201.0,13.0,5.0,94.0,US
Here With Me,d4vd,bedroom pop,2022.0,132.0,47.0,57.0,-8.0,13.0,29.0,242.0,53.0,3.0,94.0,US
I'm Good (Blue),David Guetta,big room,2022.0,128.0,97.0,56.0,-4.0,37.0,30.0,175.0,0.0,3.0,94.0,FR
Kill Bill,SZA,pop,2022.0,89.0,74.0,64.0,-6.0,16.0,42.0,154.0,5.0,4.0,94.0,US
I Ain't Worried,OneRepublic,piano rock,2022.0,140.0,80.0,70.0,-6.0,5.0,83.0,148.0,8.0,5.0,93.0,US
Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap,argentine hip hop,2022.0,128.0,78.0,62.0,-6.0,23.0,55.0,199.0,1.0,4.0,93.0,AR
Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,gen z singer-songwriter,2022.0,101.0,55.0,55.0,-5.0,20.0,34.0,176.0,78.0,3.0,93.0,JM
As It Was,Harry Styles,pop,2022.0,174.0,73.0,52.0,-5.0,31.0,66.0,167.0,34.0,6.0,92.0,UNKNOWN
Me Porto Bonito,Bad Bunny,reggaeton,2022.0,92.0,71.0,91.0,-5.0,9.0,43.0,179.0,9.0,8.0,92.0,PR
Players,Coi Leray,new jersey underground rap,2022.0,105.0,52.0,95.0,-6.0,5.0,62.0,140.0,3.0,16.0,92.0,US
Escapism.,RAYE,uk contemporary r&b,2022.0,96.0,74.0,54.0,-5.0,9.0,25.0,272.0,14.0,11.0,91.0,GB
Ojitos Lindos,Bad Bunny,reggaeton,2022.0,80.0,69.0,65.0,-6.0,53.0,27.0,258.0,8.0,4.0,91.0,PR
Unholy (feat. Kim Petras),Sam Smith,pop,2022.0,131.0,47.0,71.0,-7.0,27.0,24.0,157.0,1.0,9.0,91.0,US
Ditto,NewJeans,k-pop,2022.0,134.0,64.0,81.0,-6.0,10.0,18.0,186.0,3.0,11.0,90.0,KR
Efecto,Bad Bunny,reggaeton,2022.0,98.0,48.0,80.0,-9.0,6.0,23.0,213.0,14.0,5.0,90.0,PR
golden hour,JVKE,modern indie pop,2022.0,94.0,59.0,52.0,-5.0,25.0,15.0,209.0,65.0,3.0,90.0,US
La Bachata,Manuel Turizo,colombian pop,2022.0,125.0,68.0,84.0,-5.0,22.0,85.0,163.0,58.0,4.0,90.0,CO
Made You Look,Meghan Trainor,hip pop,2022.0,145.0,53.0,84.0,-4.0,8.0,88.0,134.0,35.0,7.0,90.0,US
Nonsense,Sabrina Carpenter,pop,2022.0,139.0,70.0,74.0,-5.0,22.0,73.0,164.0,3.0,3.0,90.0,US
Rich Flex,Drake,canadian hip hop,2022.0,153.0,52.0,56.0,-9.0,36.0,42.0,239.0,5.0,24.0,90.0,CA
Tití Me Preguntó,Bad Bunny,reggaeton,2022.0,107.0,72.0,65.0,-5.0,13.0,19.0,244.0,10.0,25.0,90.0,PR
Late Night Talking,Harry Styles,pop,2022.0,115.0,73.0,71.0,-5.0,11.0,90.0,178.0,30.0,5.0,89.0,UNKNOWN
Lavender Haze,Taylor Swift,pop,2022.0,97.0,44.0,73.0,-10.0,16.0,10.0,202.0,26.0,8.0,89.0,US
Moscow Mule,Bad Bunny,reggaeton,2022.0,100.0,67.0,80.0,-5.0,12.0,29.0,246.0,29.0,3.0,88.0,PR
La Jumpa,Arcángel,latin hip hop,2022.0,140.0,23.0,89.0,-15.0,13.0,20.0,197.0,11.0,18.0,87.0,PR
LET GO,Central Cee,melodic drill,2022.0,146.0,45.0,74.0,-10.0,21.0,51.0,176.0,86.0,38.0,87.0,UNKNOWN
Glimpse of Us,Joji,viral pop,2022.0,170.0,32.0,44.0,-9.0,14.0,27.0,233.0,89.0,5.0,86.0,US
Nobody Gets Me,SZA,pop,2022.0,100.0,28.0,36.0,-8.0,18.0,28.0,181.0,81.0,3.0,86.0,US
Una Noche en Medellín,Cris Mj,mambo chileno,2022.0,96.0,55.0,87.0,-5.0,5.0,83.0,154.0,9.0,8.0,86.0,CL
Belly Dancer,Imanbek,electro house,2022.0,122.0,80.0,85.0,-5.0,17.0,42.0,151.0,6.0,14.0,85.0,UNKNOWN
Party,Bad Bunny,reggaeton,2022.0,97.0,80.0,83.0,-5.0,24.0,47.0,228.0,2.0,9.0,84.0,PR
PROVENZA,KAROL G,reggaeton,2022.0,111.0,52.0,87.0,-8.0,11.0,53.0,210.0,66.0,5.0,84.0,DE
Tarot,Bad Bunny,reggaeton,2022.0,114.0,68.0,80.0,-4.0,66.0,42.0,238.0,2.0,4.0,84.0,PR
First Class,Jack Harlow,deep underground hip hop,2022.0,107.0,58.0,90.0,-6.0,11.0,33.0,174.0,11.0,11.0,83.0,US
About Damn Time,Lizzo,escape room,2022.0,109.0,74.0,84.0,-6.0,34.0,72.0,192.0,10.0,7.0,82.0,US
Bam Bam (feat. Ed Sheeran),Camila Cabello,dance pop,2022.0,95.0,70.0,76.0,-6.0,33.0,96.0,206.0,18.0,4.0,82.0,US
MAMIII,Becky G,latin pop,2022.0,94.0,70.0,84.0,-4.0,14.0,90.0,226.0,9.0,8.0,81.0,DE
Butter,BTS,k-pop,2022.0,110.0,46.0,76.0,-5.0,8.0,70.0,165.0,0.0,9.0,79.0,KR
Get Busy,Sean Paul,dance pop,2022.0,100.0,82.0,74.0,-4.0,16.0,73.0,212.0,61.0,4.0,78.0,JM
Moth To A Flame (with The Weeknd),Swedish House Mafia,edm,2022.0,120.0,66.0,54.0,-7.0,11.0,11.0,234.0,0.0,4.0,75.0,SE
I'm Still in Love with You (feat. Sasha),Sean Paul,dance pop,2022.0,87.0,67.0,77.0,-5.0,12.0,76.0,273.0,10.0,17.0,73.0,JM
Never Let You Go,Shouse,aussietronica,2022.0,127.0,83.0,61.0,-4.0,8.0,47.0,179.0,5.0,4.0,67.0,UNKNOWN
Like Glue,Sean Paul,dance pop,2022.0,98.0,78.0,76.0,-5.0,11.0,59.0,233.0,8.0,32.0,66.0,JM
Beg for You (feat. Rina Sawayama),Charli XCX,art pop,2022.0,128.0,95.0,79.0,-5.0,12.0,47.0,168.0,22.0,6.0,65.0,UNKNOWN
No Diggity,HÄWK,house,2022.0,125.0,78.0,81.0,-9.0,7.0,44.0,219.0,2.0,5.0,64.0,CA
Gimme the Light,Sean Paul,dance pop,2022.0,107.0,76.0,78.0,-6.0,4.0,92.0,228.0,14.0,5.0,63.0,JM
Cape Cabo,Player1,pop,2022.0,180.0,73.0,72.0,-3.0,6.0,83.0,174.0,34.0,28.0,41.0,UNKNOWN
Parent Trap (feat. Justin Timberlake),Jack Harlow,deep underground hip hop,2022.0,92.0,52.0,88.0,-8.0,12.0,42.0,190.0,28.0,12.0,41.0,US
